C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_41_154.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_41_154.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_41_154.jpg, -0.1236669, 0.9944674, 0, 17.97812
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_41_265.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_41_265.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_41_265.jpg, 0, 1, 0, 19.18234
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_41_381.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_41_381.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_41_381.jpg, -0.3530784, 0.6469216, 0, 19.77112
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_41_503.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_41_503.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_41_503.jpg, -0.7167363, 0.5297335, 0, 19.98821
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_41_627.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_41_627.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_41_627.jpg, -0.3422061, 0.9042637, 0, 21.07553
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_41_753.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_41_753.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_41_753.jpg, 0, 1, 0, 22.26522
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_41_868.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_41_868.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_41_868.jpg, 0, 1, 0, 23.44929
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_41_992.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_41_992.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_41_992.jpg, 0, 1, 0, 24.62016
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_42_105.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_42_105.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_42_105.jpg, 0, 1, 0, 25.77312
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_42_237.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_42_237.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_42_237.jpg, 0, 1, 0, 26.91101
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_42_351.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_42_351.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_42_351.jpg, 0, 1, 0, 28.03507
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_42_483.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_42_483.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_42_483.jpg, 0, 1, 0, 29.3292
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_42_596.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_42_596.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_42_596.jpg, 0, 1, 0, 30.19162
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_42_720.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_42_720.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_42_720.jpg, -0.3727929, 1, 0, 30.16029
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_42_836.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_42_836.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_42_836.jpg, -0.7187511, 1, 0, 30.12014
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_42_971.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_42_971.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_42_971.jpg, -0.3152382, 1, 0, 30.19554
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_43_153.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_43_153.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_43_153.jpg, 0, 1, 0, 30.18986
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_43_254.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_43_254.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_43_254.jpg, -0.3128937, 1, 0, 30.17816
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_43_665.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_43_665.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_43_665.jpg, 0, 1, 0, 30.19074
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_43_801.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_43_801.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_43_801.jpg, 0, 1, 0, 30.18995
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_43_928.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_43_928.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_43_928.jpg, 0, 1, 0, 30.18939
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_44_067.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_44_067.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_44_067.jpg, 0, 1, 0, 30.19025
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_44_190.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_44_190.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_44_190.jpg, 0.3698283, 1, 0, 30.17284
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_44_334.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_44_334.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_44_334.jpg, 0, 0.573628, 0, 30.08708
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_44_463.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_44_463.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_44_463.jpg, 0, 0.1827004, 0, 29.89642
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_44_601.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_44_601.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_44_601.jpg, -0.4125714, 0, 0, 29.32019
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_44_731.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_44_731.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_44_731.jpg, -0.02403334, 0, 0, 28.89913
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_44_861.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_44_861.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_44_861.jpg, 0, 0, 0, 28.54924
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_44_991.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_44_991.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_44_991.jpg, -0.3873153, 0, 0, 27.9545
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_45_121.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_45_121.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_45_121.jpg, -0.7788355, 0, 0, 27.23788
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_45_248.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_45_248.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_45_248.jpg, -0.4012582, 0, 0, 26.92882
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_45_348.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_45_348.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_45_348.jpg, -0.09956616, 0, 0, 26.65727
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_45_495.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_45_495.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_45_495.jpg, 0, 0, 0, 26.21241
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_45_615.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_45_615.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_45_615.jpg, 0, 0, 0, 25.89408
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_45_759.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_45_759.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_45_759.jpg, 0, 0, 0, 25.52681
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_45_891.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_45_891.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_45_891.jpg, 0, 0.3997686, 0, 25.7774
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_46_044.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_46_044.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_46_044.jpg, 0, 0.8532012, 0, 26.60357
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_46_159.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_46_159.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_46_159.jpg, 0, 0.503109, 0, 27.05964
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_46_316.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_46_316.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_46_316.jpg, 0, 0.9680784, 0, 28.21843
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_46_445.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_46_445.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_46_445.jpg, 0, 0.5757015, 0, 28.77891
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_46_589.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_46_589.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_46_589.jpg, 0, 0.1451214, 0, 28.86029
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_46_712.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_46_712.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_46_712.jpg, 0, 0, 0, 28.48351
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_46_869.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_46_869.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_46_869.jpg, 0, 0, 0, 28.08403
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_46_999.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_46_999.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_46_999.jpg, 0, 0, 0, 27.69076
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_47_099.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_47_099.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_47_099.jpg, -0.3025671, 0, 0, 27.30403
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_47_206.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_47_206.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_47_206.jpg, -0.619206, 0, 0, 26.72642
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_47_310.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_47_310.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_47_310.jpg, -0.3071466, 0, 0, 26.40928
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_47_458.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_47_458.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_47_458.jpg, 0, 0, 0, 26.01016
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_47_574.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_47_574.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_47_574.jpg, 0, 0, 0, 25.68879
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_47_735.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_47_735.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_47_735.jpg, 0, 0, 0, 25.26583
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_47_856.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_47_856.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_47_856.jpg, 0, 0.365796, 0, 25.43623
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_47_965.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_47_965.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_47_965.jpg, 0, 0.6936447, 0, 25.95548
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_48_072.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_48_072.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_48_072.jpg, 0, 1, 0, 27.04102
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_48_223.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_48_223.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_48_223.jpg, 0, 1, 0, 28.35147
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_48_335.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_48_335.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_48_335.jpg, 0, 1, 0, 29.45642
C:\Users\DELL\Downloads\simulator-windows-64\IMG\center_2023_05_09_19_16_48_439.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\left_2023_05_09_19_16_48_439.jpg, C:\Users\DELL\Downloads\simulator-windows-64\IMG\right_2023_05_09_19_16_48_439.jpg, 0, 1, 0, 30.19211
